PROLIFIC_PID,randomized_pair_order,stimulus_name,predictability,boundary_times_sec,boundary_count,block,global_position_in_block,video_attention_failure_type
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",car,Predictable,"[2.848801,5.083923,12.644652,20.790099,28.863267,35.928867]",6.0,1.0,29.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",record,Predictable,"[5.765554,9.921679,14.496655,18.158961]",4.0,1.0,30.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",skateboard,Unpredictable,"[4.165105,9.233487,14.873883,19.491782,22.103988]",5.0,2.0,1.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",shopping,Unpredictable,"[1.242354,2.744098,4.079026,7.169632,9.538601]",5.0,2.0,2.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",football,Predictable,"[2.087169,4.890634,8.836877,15.226868,21.122739,23.641793,30.076867,32.508164]",8.0,2.0,3.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",baking,Unpredictable,"[2.030223,8.300098,14.556989,17.990854,19.896096,21.96583,23.091215,27.199883]",8.0,2.0,4.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",suitcase,Unpredictable,"[3.254374,5.32624,7.948587,13.214923,17.353594,22.109254,25.769745]",7.0,2.0,5.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",poster,Unpredictable,"[3.771632,6.17034,8.528183,11.137478,16.372227,19.912981,22.252254]",7.0,2.0,6.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",printer,Predictable,"[4.878109,9.154019,19.129687,22.909653,27.890699,30.695322,34.174802,41.750787]",8.0,2.0,7.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",mouse,Predictable,"[3.026607,6.549068,11.772223,21.658548,24.728948,29.458622]",6.0,2.0,8.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",tea,Predictable,"[4.875115,6.6583,11.490821,18.137298,24.37628,27.946303,30.464871]",7.0,2.0,9.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",bike,Predictable,"[3.802669,10.777449,16.042209,20.843351,28.448317]",5.0,2.0,10.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",laundry,Unpredictable,"[4.706482,10.917408,13.603923,21.252757,24.042867,25.017621,28.91812]",7.0,2.0,11.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",painting,Unpredictable,"[2.851092,7.12609,15.916905,19.260871,21.451441,23.206169]",6.0,2.0,12.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",bathroom,Predictable,"[3.18242,6.303222,8.703136,14.01323,16.592906,19.038322,22.277668,25.908959,27.919512,32.885874]",10.0,2.0,13.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",bank,Unpredictable,"[6.08582,7.780641,10.872498,13.422312,18.177585]",5.0,2.0,14.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",balcony,Unpredictable,"[1.792161,5.061767,8.165866,11.289382,14.767512,16.807379,21.186004,23.828082,26.138389]",9.0,2.0,15.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",cleaning,Predictable,"[2.573755,6.566468,10.915157,18.775526,20.696546,22.720011,28.586777]",7.0,2.0,16.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",walking,Predictable,"[2.704412,5.823684,8.434795,10.864728,13.219483,20.374627]",6.0,2.0,17.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",cereal,Predictable,"[1.808916,11.230932,14.276528,21.026858,23.337514,28.302125,31.558087,35.324049]",8.0,2.0,18.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",gym,Predictable,"[1.52568,3.492363,7.273076,11.682512,17.113115,18.537326,20.938509,23.60837]",8.0,2.0,19.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",tennis,Predictable,"[2.290395,4.510962,6.849816,10.136705,14.037006,19.181824,22.932571,25.542085,27.880764,29.591719]",10.0,2.0,20.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",party,Unpredictable,"[2.667264,6.370433,9.986765,17.668112,21.056323,22.915926,28.380368,34.227964]",8.0,2.0,21.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",sunbathing,Predictable,"[3.886748,7.863138,10.800233,15.436915,20.852123,30.183261,32.987665,34.891882,37.908034]",9.0,2.0,22.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",bedding,Predictable,"[4.869805,9.712138,17.88751,23.00374,26.692836,31.011814,34.44771]",7.0,2.0,23.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",fireplace,Unpredictable,"[2.494494,4.427823,6.483403,11.134348,13.265586,15.379059,17.720108,23.224013,27.183663,30.680572]",10.0,2.0,24.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",beach,Predictable,"[1.666702,4.50109,7.605052,10.724352,12.270353,14.113079,16.591074,18.960001,20.921117,22.560029,24.915314]",11.0,2.0,25.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",whiteboard,Predictable,"[4.674159,8.528505,12.63828,16.224885,20.215112,23.169021,26.831267,29.410186]",8.0,2.0,26.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",music,Predictable,"[2.490497,6.855491,11.926695,17.386588,21.016756,25.266403,29.672295,31.652297,34.051183,37.143104]",10.0,2.0,27.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",lamp,Unpredictable,"[3.272584,6.51348,10.908159,12.782592,18.169046,22.218563,26.808336]",7.0,2.0,28.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",car,Unpredictable,"[1.910236,5.164672,9.049916,12.741242,14.736307,21.068631,28.596757,35.708035,37.747364]",9.0,2.0,29.0,
69ebf7ef9b1f438ecd629727,"[24,23,12,1,25,20,21,16,27,7,15,18,4,3,2,10,29,9,13,28,19,26,6,11,5,30,17,14,8,22]",record,Unpredictable,"[6.111453,9.667949,11.872823,14.587903,17.858485]",5.0,2.0,30.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",cleaning,Unpredictable,"[0.479494,3.592784,4.066891,6.700956,8.385308,10.829679,12.469525,18.90758,19.86465,20.618627,21.778941,22.41156,23.679556,28.99563]",14.0,1.0,1.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",car,Unpredictable,"[0.932078,2.197009,3.130009,5.382139,6.92843,12.870682,16.4697,20.639417,24.553448,29.910185,32.184175,36.976233]",12.0,1.0,2.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",printer,Predictable,"[2.745066,5.451905,7.915977,12.838985,13.373694,23.461185,23.863194,27.861227,28.822371,32.004314,38.483618,41.887587]",12.0,1.0,3.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",balcony,Predictable,"[1.067157,1.887429,2.581559,6.39989,7.361878,8.119968,9.576362,12.06516,13.552386,17.898309,19.340213,21.947546,23.717633,27.473061]",14.0,1.0,4.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",skateboard,Predictable,"[1.21754,4.890522,10.157532,15.310351,21.498765,21.947673]",6.0,1.0,5.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",laundry,Unpredictable,"[1.730069,3.135159,3.913006,10.412918,15.404951,24.089853,26.497931,29.375396]",8.0,1.0,6.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",bike,Unpredictable,"[2.960499,8.31503,12.210327,16.08084,19.424763,23.648356,24.210539]",7.0,1.0,7.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",sunbathing,Unpredictable,"[3.646025,5.801609,8.006002,10.504849,13.145958,28.449553]",6.0,1.0,8.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",poster,Unpredictable,"[1.062834,3.818495,5.052278,11.20512,11.804949,16.276644,22.449037,22.833757]",8.0,1.0,9.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",bathroom,Unpredictable,"[2.001849,3.838065,4.531717,5.995152,7.32184,8.733514,10.823514,14.760896,15.981299,17.559858,18.019102,22.154219,25.362337,26.011526,27.312642,27.750477,29.187117,33.055928]",18.0,1.0,10.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",walking,Predictable,"[0.695403,2.869572,3.612086,10.474574,13.288712,15.110652,15.670535,19.927235]",8.0,1.0,11.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",tennis,Predictable,"[1.836882,5.823118,6.462756,10.568534,11.52269,15.722589,19.868498,22.902417,25.721604,28.09649]",10.0,1.0,12.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",baking,Predictable,"[1.701829,3.425702,4.682042,17.754352,20.791249,22.050129,22.789846,23.394476,25.196468,27.5428]",10.0,1.0,13.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",suitcase,Unpredictable,"[0.522473,11.645696,12.054594,13.591295,15.711551,17.288826,18.158932,18.583063,20.188333,23.627079]",10.0,1.0,14.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",whiteboard,Predictable,"[0.74794,10.676398,12.286809,14.608084,17.00857,18.114796,20.160557,20.861824,22.949983,24.578802,27.039645,28.2126,29.374055,30.728017]",14.0,1.0,15.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",party,Predictable,"[1.124849,2.758304,5.264167,10.302961,12.483795,17.834767,22.287541,23.946529,26.842501,28.322543,34.034301]",11.0,1.0,16.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",fireplace,Predictable,"[1.420096,4.078432,6.03953,6.841727,8.417757,13.443505,14.562427,15.359228,16.18249,17.380987,20.073207,25.263924,30.447694]",13.0,1.0,17.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",tea,Predictable,"[1.068007,8.182228,8.852535,11.348262,18.909748,19.308671,22.166774,24.5536,25.874812,27.721994,28.79058,30.180907]",12.0,1.0,18.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",beach,Unpredictable,"[1.873679,3.996334,4.427,5.396337,8.005212,11.896133,12.797638,14.156374,14.985452,16.532203,17.201374,18.904383,21.433389,22.223339,24.043321,25.609241]",16.0,1.0,19.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",bank,Unpredictable,"[1.040539,4.562832,5.822854,7.944826,8.601316,9.119443,11.176484,12.842365,17.289199,18.632883]",10.0,1.0,20.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",shopping,Predictable,"[0.806865,1.483277,2.169839,2.633165,3.3218,3.926929,5.25098,6.889593,7.796004,9.334636]",10.0,1.0,21.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",music,Unpredictable,"[1.76092,2.234916,3.231293,11.200143,13.462733,17.063265,22.036004,24.597532,26.787463,31.362589]",10.0,1.0,22.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",bedding,Predictable,"[1.495243,6.15969,6.998616,10.124037,11.014922,20.091752,26.845227,28.114422,29.171598,31.198359,32.750817,33.739322]",12.0,1.0,23.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",record,Predictable,"[5.027307,8.677446,9.112624,10.152268,13.015625,17.201024]",6.0,1.0,24.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",football,Predictable,"[3.240411,5.114369,10.206428,14.066258,14.857386,15.565921,16.274133,17.608918,18.62886,19.658895,21.560836,22.770539,23.992085,31.581536,32.683597,34.746841]",16.0,1.0,25.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",lamp,Unpredictable,"[0.706011,6.353509,8.035384,10.369804,11.81687,13.109882,14.618546,19.650336,25.324788,26.971364]",10.0,1.0,26.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",cereal,Unpredictable,"[0.756004,1.751323,5.241769,10.362892,16.685363,21.723106,25.349888,28.481564,29.28375,30.781029,34.430237,34.885122,36.112962]",13.0,1.0,27.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",mouse,Unpredictable,"[2.258012,3.862054,4.37014,7.372036,11.581934,15.012707,16.276769,26.302136,26.631246,28.565273]",10.0,1.0,28.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",gym,Unpredictable,"[1.547942,2.928135,6.159497,7.480508,8.654513,11.726197,16.000626,24.141905,26.423332]",9.0,1.0,29.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",painting,Predictable,"[1.729443,4.932775,8.73496,13.637955,14.357232,15.929568,16.325596,20.378494,22.466528]",9.0,1.0,30.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",cleaning,Predictable,"[1.032036,2.582561,3.019675,7.244529,7.856988,11.444502,12.092609,18.636105,19.569557,20.579776,21.791846,22.273712,23.423746,26.120191]",14.0,2.0,1.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",car,Predictable,"[2.754663,5.810693,7.019551,12.863642,16.744353,20.77742,24.36988,29.992167,31.884182,36.182629]",10.0,2.0,2.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",printer,Unpredictable,"[7.946867,11.955668,15.507845,22.814389,23.635312,25.217397,28.133251,32.096249,37.649854,42.900318]",10.0,2.0,3.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",balcony,Unpredictable,"[1.088072,1.719999,2.207114,6.745724,7.347903,7.937465,9.392948,11.620244,11.901533,17.357055,19.365473,21.269085,22.884394,25.930951]",14.0,2.0,4.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",skateboard,Unpredictable,"[1.182143,4.080508,5.039851,8.80224,9.488789,14.858098]",6.0,2.0,5.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",laundry,Predictable,"[1.104016,2.327865,3.812096,12.497683,15.054101,25.079483,26.229499,29.139769]",8.0,2.0,6.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",bike,Predictable,"[2.329784,6.428701,8.681866,11.020576,12.036452,15.788714,17.6139,21.523976,22.976014,28.744298]",10.0,2.0,7.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",sunbathing,Predictable,"[6.722578,10.501501,12.937264,20.23899,22.850535,29.782638,31.380194,34.708899]",8.0,2.0,8.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",poster,Predictable,"[0.120542,1.029553,6.636896,10.516328,15.544185,16.8736,21.708285]",7.0,2.0,9.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",bathroom,Predictable,"[1.354532,3.86979,4.223738,5.834201,7.025979,8.697325,10.625647,14.750554,15.95424,23.636998,24.958219,25.596561,26.308499,27.566042]",14.0,2.0,10.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",walking,Unpredictable,"[2.391424,10.468075,13.326238,16.671229,17.440034,20.552963]",6.0,2.0,11.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",tennis,Unpredictable,"[0.675455,4.330402,6.640698,10.003839,12.459433,18.389474,26.032863,27.93498,28.706334,29.662032]",10.0,2.0,12.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",baking,Unpredictable,"[1.020215,2.976427,4.263183,6.239931,8.45996,16.149417,20.34066,23.218427,24.366958,28.031831]",10.0,2.0,13.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",suitcase,Predictable,"[0.982942,2.250779,3.490564,4.761903,6.028102,8.897249,10.233251,13.169362,15.031513,17.008254,21.842973,22.696069]",12.0,2.0,14.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",whiteboard,Unpredictable,"[1.14556,5.038544,5.550571,8.720124,9.279018,12.848774,13.849862,17.233907,18.271351,20.35896,21.506476,23.518891,26.618163,28.525926,29.081857]",15.0,2.0,15.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",party,Unpredictable,"[0.95281,2.396769,3.740973,9.789283,11.047963,18.36714,21.993293,22.847031,32.123394]",9.0,2.0,16.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",fireplace,Unpredictable,"[1.239772,6.417954,8.389115,13.899943,14.665568,18.770952,20.081034,24.130491,28.264741]",9.0,2.0,17.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",tea,Unpredictable,"[1.118471,8.172974,8.732532,11.342405,15.197059,19.115302,22.347006,25.041765,25.455886,27.169693,28.325343,29.44145]",12.0,2.0,18.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",beach,Predictable,"[1.226421,3.572719,4.091554,5.4417,12.674485,14.204582,14.954851,16.519523,17.09553,18.893615]",10.0,2.0,19.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",bank,Predictable,"[0.864474,5.098549,6.065116,7.440091,8.460692,9.05521,10.181688,12.338384,17.503069,19.093274]",10.0,2.0,20.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",shopping,Unpredictable,"[0.833773,1.45206,2.208214,2.698287,3.318639,3.945663,5.492652,7.233428,7.791001,9.064129]",10.0,2.0,21.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",music,Predictable,"[3.07491,10.142923,15.20933,17.321425,21.642269,25.091361,26.773187,31.684877]",8.0,2.0,22.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",bedding,Unpredictable,"[2.813225,4.936234,7.021121,9.335936,10.61121,18.161047,26.219455,26.869944,29.873539,30.565502]",10.0,2.0,23.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",record,Unpredictable,"[0.693593,3.53272,4.612712,7.235276,7.726401,10.031126,15.072801,18.221125]",8.0,2.0,24.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",football,Unpredictable,"[1.059573,3.119423,3.432026,6.006065,13.015089,15.300306,16.197308,16.735069,20.300466,24.601565,30.211938]",11.0,2.0,25.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",lamp,Predictable,"[1.042824,4.28566,8.086732,10.366131,17.170081,21.075631,24.186973,27.228795,28.606929]",9.0,2.0,26.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",cereal,Predictable,"[0.696149,1.381635,3.955434,12.315502,18.144452,21.00204,24.335696,28.056629,28.803733,30.656129,34.484972,34.846134,36.521833]",13.0,2.0,27.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",mouse,Predictable,"[2.201494,2.761014,3.509904,6.405478,6.835373,8.764627,12.014871,24.763232,26.365135,28.45173]",10.0,2.0,28.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",gym,Predictable,"[1.929264,2.923707,4.650873,7.287605,8.569421,11.939108,15.641929,21.088233,22.45719,23.931737,24.60029,28.684788]",12.0,2.0,29.0,
65a69840034890b79a097d95,"[10,8,21,2,24,15,7,26,20,4,29,28,1,25,30,19,11,27,5,3,23,17,6,22,12,14,9,16,13,18]",painting,Unpredictable,"[2.375565,4.969265,7.659487,12.454029,13.190665,15.815733,16.420406,18.561264]",8.0,2.0,30.0,
